num_hidden_layers,hidden_size,layer,neuron_index,value
2,10,0,0,0.16788858
2,10,0,0,0.096045844
2,10,0,0,0.16193014
2,10,0,0,0.12619291
2,10,0,0,0.13400596
2,10,0,0,0.14916694
2,10,0,0,0.121160366
2,10,0,0,0.091627575
2,10,0,0,0.13920489
2,10,0,0,0.15201592
2,10,0,0,0.14250013
2,10,0,0,0.16891117
2,10,0,0,0.10759063
2,10,0,0,0.14719415
2,10,0,0,0.15514652
2,10,0,0,0.15126808
2,10,0,0,0.102338165
2,10,0,0,0.104267314
2,10,0,0,0.09415246
2,10,0,0,0.11135991
2,10,0,0,0.14097497
2,10,0,0,0.13865775
2,10,0,0,0.11422045
2,10,0,0,0.091835186
2,10,0,0,0.11522101
2,10,0,0,0.14689156
2,10,0,0,0.14676115
2,10,0,0,0.1669694
2,10,0,0,0.11759487
2,10,0,0,0.1506339
2,10,0,0,0.16467847
2,10,0,0,0.08950394
2,10,0,0,0.15438439
2,10,0,0,0.13161463
2,10,0,0,0.11460032
2,10,0,0,0.12542453
2,10,0,0,0.15538208
2,10,0,0,0.16113946
2,10,0,0,0.09289587
2,10,0,0,0.11985672
2,10,0,0,0.09151255
2,10,0,0,0.14102942
2,10,0,0,0.114257626
2,10,0,0,0.1364995
2,10,0,0,0.12866919
2,10,0,0,0.15266843
2,10,0,0,0.11240231
2,10,0,0,0.11333899
2,10,0,0,0.12765567
2,10,0,0,0.13633907
2,10,0,0,0.15298238
2,10,0,0,0.097382136
2,10,0,0,0.15842326
2,10,0,0,0.10936445
2,10,0,0,0.14107247
2,10,0,0,0.14728785
2,10,0,0,0.11914231
2,10,0,0,0.1488602
2,10,0,0,0.116984576
2,10,0,0,0.1184309
2,10,0,0,0.15834102
2,10,0,0,0.119701155
2,10,0,0,0.1086731
2,10,0,0,0.10995254
2,10,0,0,0.13212971
2,10,0,0,0.16162686
2,10,0,0,0.13333167
2,10,0,0,0.112015195
2,10,0,0,0.14228922
2,10,0,0,0.1106433
2,10,0,0,0.0984696
2,10,0,0,0.14897475
2,10,0,0,0.12635957
2,10,0,0,0.10920149
2,10,0,0,0.123447046
2,10,0,0,0.12322797
2,10,0,0,0.12147092
2,10,0,0,0.16019687
2,10,0,0,0.1234381
2,10,0,0,0.09734282
2,10,0,0,0.08847364
2,10,0,0,0.10179428
2,10,0,0,0.12108249
2,10,0,0,0.106926635
2,10,0,0,0.14745837
2,10,0,0,0.16200522
2,10,0,0,0.16333288
2,10,0,0,0.08437172
2,10,0,0,0.09979474
2,10,0,0,0.1561622
2,10,0,0,0.11014758
2,10,0,0,0.09467762
2,10,0,0,0.084286496
2,10,0,0,0.08960942
